Flow Key,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Packets,Total Fwd Packets,Total Backword Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow MB/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,Average Packet Size,Average Fwd Segment Size,Average Bwd Segment Size,Packet Length List,Label
192.168.78.129:80 -> 192.168.78.1:36621,192.168.78.129,80,192.168.78.1,36621,6,02.09.2020 2:19,5375334,9,4,5,425,2220,413,0,106.25000,204.51956,1460,0,444.00000,652.97320,492.06245,0.00049,1.67431,671916.75000,1801904.67250,5128690.00000,30.00000,246644.00000,82214.66667,94728.51107,190878.00000,17034.00000,5358358.00000,1339589.50000,2527331.33662,5128720.00000,48.00000,92,112,0.74414,0.93017,0,1460,293.88889,510.45089,260560.11111,293.88889,106.25000,444.00000,8,1
192.168.78.129:80 -> 192.168.78.1:36619,192.168.78.129,80,192.168.78.1,36619,6,02.09.2020 2:19,6013975,35,16,19,2948,15474,418,0,184.25000,209.53552,1460,0,814.42105,588.14920,3063.19863,0.00306,5.81978,176881.61765,861025.22702,5016594.00000,27.00000,997381.00000,66492.06667,145633.73375,582407.00000,425.00000,6013607.00000,334089.27778,1177537.86871,5016621.00000,47.00000,332,392,2.66047,3.15931,0,1460,526.34286,551.31820,303951.76134,526.34286,184.25000,814.42105,34,1
192.168.78.129:80 -> 192.168.78.1:36625,192.168.78.129,80,192.168.78.1,36625,6,02.09.2020 2:19,5945699,49,24,25,4641,24290,419,0,193.37500,208.59818,1460,0,971.60000,499.46229,4865.87027,0.00487,8.24125,123868.72917,722366.13956,5015723.00000,20.00000,929976.00000,40433.73913,55203.22445,233532.00000,978.00000,5934172.00000,247257.16667,1017707.14563,5015745.00000,30.00000,492,512,4.03653,4.20472,0,1460,590.42857,547.79547,300079.87500,590.42857,193.37500,971.60000,48,1
192.168.78.129:80 -> 192.168.78.1:36623,192.168.78.129,80,192.168.78.1,36623,6,02.09.2020 2:19,8772776,410,204,206,42671,222881,424,0,209.17157,205.74544,1460,0,1081.94660,385.34651,30270.00803,0.03027,46.73549,21449.33007,96817.43269,1797327.00000,17.00000,8772588.00000,43214.71921,134149.67905,1797327.00000,670.00000,8760993.00000,42736.55122,134548.09946,1798197.00000,32.00000,4092,4132,23.25376,23.48173,0,1460,647.68780,535.10090,286332.97320,647.68780,209.17157,1081.94660,409,1
192.168.78.1:36623 -> 192.168.78.129:80,192.168.78.1,36623,192.168.78.129,80,6,02.09.2020 2:19,7246,2,2,0,12,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,1656.08612,0.00166,276.01435,7246.00000,0.00000,7246.00000,7246.00000,7246.00000,7246.00000,0.00000,7246.00000,7246.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40,0,276.01435,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,1,1
192.168.78.129:80 -> 192.168.78.1:36617,192.168.78.129,80,192.168.78.1,36617,6,02.09.2020 2:19,10991642,411,204,207,42684,222887,426,0,209.23529,205.80907,1460,0,1076.74879,391.61673,24161.17628,0.02416,37.39205,26808.88293,134821.61596,2338944.00000,18.00000,10991321.00000,54144.43842,187930.14844,2338944.00000,658.00000,10987419.00000,53336.98544,187490.58556,2339690.00000,32.00000,4092,4152,18.55956,18.83249,0,1460,646.15815,535.37063,286621.71395,646.15815,209.23529,1076.74879,410,1
192.168.78.1:36617 -> 192.168.78.129:80,192.168.78.1,36617,192.168.78.129,80,6,02.09.2020 2:19,8551,2,2,0,12,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,1403.34464,0.00140,233.89077,8551.00000,0.00000,8551.00000,8551.00000,8551.00000,8551.00000,0.00000,8551.00000,8551.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40,0,233.89077,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,1,1
192.168.78.129:80 -> 192.168.78.1:36634,192.168.78.129,80,192.168.78.1,36634,6,02.09.2020 2:19,5152830,17,8,9,1272,6634,416,0,159.00000,212.82588,1460,0,737.11111,630.51555,1534.30251,0.00153,3.29916,322051.87500,1249162.62058,5005524.00000,21.00000,147306.00000,21043.71429,34684.52251,83991.00000,284.00000,5152582.00000,644072.75000,1762605.83687,5005548.00000,37.00000,172,192,1.55254,1.74661,0,1460,465.05882,554.12944,307059.43382,465.05882,159.00000,737.11111,16,1
192.168.78.129:80 -> 192.168.78.1:36637,192.168.78.129,80,192.168.78.1,36637,6,02.09.2020 2:19,9953398,409,204,205,42672,222875,424,0,209.17647,205.74966,1460,0,1087.19512,378.83683,26679.02961,0.02668,41.09149,24395.58333,45791.68591,233979.00000,17.00000,9953207.00000,49030.57635,54874.34336,233979.00000,443.00000,9953002.00000,48789.22549,56699.42794,234604.00000,31.00000,4092,4112,20.49551,20.59598,0,1460,649.25917,534.81005,286021.78561,649.25917,209.17647,1087.19512,408,1
192.168.78.1:36637 -> 192.168.78.129:80,192.168.78.1,36637,192.168.78.129,80,6,02.09.2020 2:19,8604,2,2,0,12,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,1394.70014,0.00139,232.45002,8604.00000,0.00000,8604.00000,8604.00000,8604.00000,8604.00000,0.00000,8604.00000,8604.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40,0,232.45002,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,1,1
192.168.78.129:80 -> 192.168.78.1:36639,192.168.78.129,80,192.168.78.1,36639,6,02.09.2020 2:19,13300033,409,204,205,42696,222875,429,0,209.29412,205.87466,1460,0,1087.19512,378.83683,19967.69482,0.01997,30.75180,32598.12010,60476.65318,234723.00000,16.00000,13299859.00000,65516.54680,72124.03895,234723.00000,347.00000,13299731.00000,65194.75980,72961.24253,235670.00000,30.00000,4092,4112,15.33831,15.41350,0,1460,649.31785,534.78558,285995.61441,649.31785,209.29412,1087.19512,408,1
192.168.78.1:36639 -> 192.168.78.129:80,192.168.78.1,36639,192.168.78.129,80,6,02.09.2020 2:20,7173,2,2,0,12,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,1672.94019,0.00167,278.82337,7173.00000,0.00000,7173.00000,7173.00000,7173.00000,7173.00000,0.00000,7173.00000,7173.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40,0,278.82337,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,1,1
192.168.78.129:80 -> 192.168.78.1:36647,192.168.78.129,80,192.168.78.1,36647,6,02.09.2020 2:20,16574726,407,203,204,42677,221370,429,0,210.23153,205.81699,1460,0,1085.14706,379.07290,15930.70075,0.01593,24.55546,40824.44828,74526.77505,283767.00000,15.00000,16574571.00000,82052.33168,88277.25221,283767.00000,258.00000,16574513.00000,81647.84729,89039.97103,284448.00000,29.00000,4072,4092,12.24756,12.30790,0,1460,648.76413,533.63246,284763.60433,648.76413,210.23153,1085.14706,406,1
192.168.78.1:36647 -> 192.168.78.129:80,192.168.78.1,36647,192.168.78.129,80,6,02.09.2020 2:20,6370,2,2,0,12,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,1883.83046,0.00188,313.97174,6370.00000,0.00000,6370.00000,6370.00000,6370.00000,6370.00000,0.00000,6370.00000,6370.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40,0,313.97174,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,1,1
192.168.78.1:36650 -> 192.168.78.129:80,192.168.78.1,36650,192.168.78.129,80,6,02.09.2020 2:20,19911353,409,205,204,42751,222869,453,0,208.54146,206.11422,1460,0,1092.49510,372.07198,13340.12812,0.01334,20.54105,48802.33578,87678.64141,309508.00000,15.00000,19911353.00000,97604.67157,103083.53033,309508.00000,594.00000,19903157.00000,98045.10837,104009.28482,310584.00000,29.00000,4112,4092,10.29563,10.24541,0,1460,649.43765,534.73557,285942.12907,649.43765,208.54146,1092.49510,408,1
192.168.78.129:80 -> 192.168.78.1:36656,192.168.78.129,80,192.168.78.1,36656,6,02.09.2020 2:20,22884003,409,204,205,42658,222875,425,0,209.10784,205.67976,1460,0,1087.19512,378.83683,11603.43319,0.01160,17.87275,56088.24265,100732.61141,309597.00000,15.00000,22883853.00000,112728.33990,118441.37888,309597.00000,219.00000,22883820.00000,112175.58824,119235.22280,310297.00000,28.00000,4092,4112,8.91452,8.95822,0,1460,649.22494,534.82491,286037.67967,649.22494,209.10784,1087.19512,408,1
192.168.78.1:36656 -> 192.168.78.129:80,192.168.78.1,36656,192.168.78.129,80,6,02.09.2020 2:21,7096,2,2,0,12,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,1691.09357,0.00169,281.84893,7096.00000,0.00000,7096.00000,7096.00000,7096.00000,7096.00000,0.00000,7096.00000,7096.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40,0,281.84893,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,1,1
192.168.78.129:80 -> 192.168.78.1:36659,192.168.78.129,80,192.168.78.1,36659,6,02.09.2020 2:21,26350233,409,204,205,42689,222875,435,0,209.25980,205.83935,1460,0,1087.19512,378.83683,10078.24105,0.01008,15.52168,64583.90441,115501.10009,384407.00000,15.00000,26349983.00000,129802.87192,135542.55673,384407.00000,236.00000,26350039.00000,129166.85784,136651.51573,385223.00000,31.00000,4092,4112,7.74187,7.77982,0,1460,649.30073,534.79293,286003.48042,649.30073,209.25980,1087.19512,408,1
192.168.78.1:36659 -> 192.168.78.129:80,192.168.78.1,36659,192.168.78.129,80,6,02.09.2020 2:21,6637,2,2,0,12,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,1808.04580,0.00181,301.34097,6637.00000,0.00000,6637.00000,6637.00000,6637.00000,6637.00000,0.00000,6637.00000,6637.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40,0,301.34097,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,1,1
192.168.78.1:36613 -> 192.168.78.129:80,192.168.78.1,36613,192.168.78.129,80,6,02.09.2020 2:19,119998228,2,2,0,12,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,0.10000,0.00000,0.01667,119998228.00000,0.00000,119998228.00000,119998228.00000,119998228.00000,119998228.00000,0.00000,119998228.00000,119998228.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40,0,0.01667,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,1,1
192.168.78.1:36631 -> 192.168.78.129:80,192.168.78.1,36631,192.168.78.129,80,6,02.09.2020 2:19,119998436,2,2,0,12,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,0.10000,0.00000,0.01667,119998436.00000,0.00000,119998436.00000,119998436.00000,119998436.00000,119998436.00000,0.00000,119998436.00000,119998436.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40,0,0.01667,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,1,1
192.168.78.1:36621 -> 192.168.78.129:80,192.168.78.1,36621,192.168.78.129,80,6,02.09.2020 2:19,119998842,2,2,0,12,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,0.10000,0.00000,0.01667,119998842.00000,0.00000,119998842.00000,119998842.00000,119998842.00000,119998842.00000,0.00000,119998842.00000,119998842.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40,0,0.01667,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,1,1
192.168.78.1:36625 -> 192.168.78.129:80,192.168.78.1,36625,192.168.78.129,80,6,02.09.2020 2:19,119999975,2,2,0,12,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,0.10000,0.00000,0.01667,119999975.00000,0.00000,119999975.00000,119999975.00000,119999975.00000,119999975.00000,0.00000,119999975.00000,119999975.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40,0,0.01667,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,1,1
192.168.78.129:80 -> 192.168.78.1:36666,192.168.78.129,80,192.168.78.1,36666,6,02.09.2020 2:21,29568104,409,204,205,42706,222875,430,0,209.34314,205.92121,1460,0,1087.19512,378.83683,8982.00980,0.00898,13.83247,72470.84314,127871.77311,384169.00000,16.00000,29567892.00000,145654.64039,149107.61199,384169.00000,210.00000,29567940.00000,144940.88235,150650.74567,384796.00000,30.00000,4092,4112,6.89933,6.93315,0,1460,649.34230,534.77433,285983.58353,649.34230,209.34314,1087.19512,408,1
192.168.78.1:36666 -> 192.168.78.129:80,192.168.78.1,36666,192.168.78.129,80,6,02.09.2020 2:22,7752,2,2,0,12,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,1547.98762,0.00155,257.99794,7752.00000,0.00000,7752.00000,7752.00000,7752.00000,7752.00000,0.00000,7752.00000,7752.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40,0,257.99794,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,1,1
192.168.78.129:80 -> 192.168.78.1:36670,192.168.78.129,80,192.168.78.1,36670,6,02.09.2020 2:22,32907691,409,204,205,42949,222875,466,0,210.53431,207.20622,1460,0,1087.19512,378.83683,8077.86848,0.00808,12.42871,80656.10539,142229.93241,410423.00000,15.00000,32907520.00000,162106.00985,165802.39207,410423.00000,245.00000,32907487.00000,161311.21078,167274.37656,411080.00000,31.00000,4092,4112,6.19916,6.22955,0,1460,649.93643,534.53153,285723.95673,649.93643,210.53431,1087.19512,408,1
192.168.78.1:36670 -> 192.168.78.129:80,192.168.78.1,36670,192.168.78.129,80,6,02.09.2020 2:22,7743,2,2,0,12,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,1549.78690,0.00155,258.29782,7743.00000,0.00000,7743.00000,7743.00000,7743.00000,7743.00000,0.00000,7743.00000,7743.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40,0,258.29782,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,1,1
192.168.78.129:80 -> 192.168.78.1:36681,192.168.78.129,80,192.168.78.1,36681,6,02.09.2020 2:22,35945856,409,204,205,46653,222875,592,0,228.69118,226.23852,1460,0,1087.19512,378.83683,7498.16613,0.00750,11.37822,88102.58824,155725.83352,502694.00000,17.00000,35945075.00000,177069.33498,181742.80370,502694.00000,311.00000,35945578.00000,176203.81373,183441.67165,503579.00000,27.00000,4092,4112,5.67520,5.70302,0,1460,658.99267,530.97356,281932.91906,658.99267,228.69118,1087.19512,408,1
192.168.78.1:36681 -> 192.168.78.129:80,192.168.78.1,36681,192.168.78.129,80,6,02.09.2020 2:23,8935,2,2,0,12,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,1343.03302,0.00134,223.83884,8935.00000,0.00000,8935.00000,8935.00000,8935.00000,8935.00000,0.00000,8935.00000,8935.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40,0,223.83884,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,1,1
192.168.78.129:80 -> 192.168.78.1:36761,192.168.78.129,80,192.168.78.1,36761,6,02.09.2020 2:23,28592304,249,124,125,26861,134640,479,0,216.62097,215.34501,1460,0,1077.12000,391.89654,5648.40805,0.00565,8.70864,115291.54839,357006.55609,5005777.00000,17.00000,23586527.00000,191760.38211,206388.97956,720925.00000,296.00000,28592057.00000,230581.10484,479338.81378,5005795.00000,26.00000,2492,2512,4.33683,4.37181,0,1460,648.59839,534.46167,285649.27355,648.59839,216.62097,1077.12000,248,1
192.168.78.129:80 -> 192.168.78.1:36780,192.168.78.129,80,192.168.78.1,36780,6,02.09.2020 2:23,41386179,409,204,205,44444,222875,476,0,217.86275,214.83409,1460,0,1087.19512,378.83683,6459.13700,0.00646,9.88253,101436.71324,187254.04749,761405.00000,20.00000,41385957.00000,203871.70936,222850.22145,761405.00000,284.00000,41385941.00000,202872.25980,224383.22516,774204.00000,40.00000,4092,4112,4.92918,4.95334,0,1460,653.59169,533.02817,284119.03140,653.59169,217.86275,1087.19512,408,1
192.168.78.1:36780 -> 192.168.78.129:80,192.168.78.1,36780,192.168.78.129,80,6,02.09.2020 2:24,8382,2,2,0,12,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,1431.63923,0.00143,238.60654,8382.00000,0.00000,8382.00000,8382.00000,8382.00000,8382.00000,0.00000,8382.00000,8382.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40,0,238.60654,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,1,1
192.168.78.129:80 -> 192.168.78.1:36832,192.168.78.129,80,192.168.78.1,36832,6,02.09.2020 2:24,48824446,401,200,201,43534,218498,565,0,217.67000,215.10070,1460,0,1087.05473,379.08858,5366.81973,0.00537,8.21310,122061.11500,316338.96087,5005407.00000,16.00000,43819039.00000,220196.17588,237673.81298,808772.00000,275.00000,48824216.00000,244121.08000,414457.90295,5005429.00000,29.00000,4012,4032,4.09631,4.11679,0,1460,653.44638,533.19905,284301.22774,653.44638,217.67000,1087.05473,400,1
192.168.78.1:36832 -> 192.168.78.129:80,192.168.78.1,36832,192.168.78.129,80,6,02.09.2020 2:25,119997441,2,2,0,12,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,0.10000,0.00000,0.01667,119997441.00000,0.00000,119997441.00000,119997441.00000,119997441.00000,119997441.00000,0.00000,119997441.00000,119997441.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40,0,0.01667,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,1,1
192.168.78.1:36577 -> 192.168.78.129:80,192.168.78.1,36577,192.168.78.129,80,6,02.09.2020 2:19,62,2,1,1,6,6,6,6,6.00000,0.00000,6,6,6.00000,0.00000,193548.38710,0.19355,32258.06452,62.00000,0.00000,62.00000,62.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,20,20,16129.03226,16129.03226,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,6.00000,1,1
192.168.78.129:80 -> 192.168.78.1:36631,192.168.78.129,80,192.168.78.1,36631,6,02.09.2020 2:21,0,1,1,0,6,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,20,0,0.00000,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,0,1
192.168.78.1:36615 -> 192.168.78.129:80,192.168.78.1,36615,192.168.78.129,80,6,02.09.2020 2:19,0,1,1,0,6,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,20,0,0.00000,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,0,1
192.168.78.129:80 -> 192.168.78.1:36617,192.168.78.129,80,192.168.78.1,36617,6,02.09.2020 2:19,0,1,1,0,6,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,20,0,0.00000,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,0,1
192.168.78.1:36619 -> 192.168.78.129:80,192.168.78.1,36619,192.168.78.129,80,6,02.09.2020 2:19,0,1,1,0,6,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,20,0,0.00000,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,0,1
192.168.78.129:80 -> 192.168.78.1:36621,192.168.78.129,80,192.168.78.1,36621,6,02.09.2020 2:21,0,1,1,0,6,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,20,0,0.00000,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,0,1
192.168.78.129:80 -> 192.168.78.1:36623,192.168.78.129,80,192.168.78.1,36623,6,02.09.2020 2:19,0,1,1,0,6,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,20,0,0.00000,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,0,1
192.168.78.129:80 -> 192.168.78.1:36625,192.168.78.129,80,192.168.78.1,36625,6,02.09.2020 2:21,0,1,1,0,6,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,20,0,0.00000,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,0,1
192.168.78.1:36627 -> 192.168.78.129:80,192.168.78.1,36627,192.168.78.129,80,6,02.09.2020 2:19,0,1,1,0,6,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,20,0,0.00000,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,0,1
192.168.78.1:36629 -> 192.168.78.129:80,192.168.78.1,36629,192.168.78.129,80,6,02.09.2020 2:19,0,1,1,0,6,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,20,0,0.00000,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,0,1
192.168.78.129:80 -> 192.168.78.1:36613,192.168.78.129,80,192.168.78.1,36613,6,02.09.2020 2:21,0,1,1,0,6,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,20,0,0.00000,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,0,1
192.168.78.1:36634 -> 192.168.78.129:80,192.168.78.1,36634,192.168.78.129,80,6,02.09.2020 2:19,0,1,1,0,6,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,20,0,0.00000,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,0,1
192.168.78.129:80 -> 192.168.78.1:36637,192.168.78.129,80,192.168.78.1,36637,6,02.09.2020 2:19,0,1,1,0,6,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,20,0,0.00000,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,0,1
192.168.78.129:80 -> 192.168.78.1:36639,192.168.78.129,80,192.168.78.1,36639,6,02.09.2020 2:20,0,1,1,0,6,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,20,0,0.00000,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,0,1
192.168.78.129:80 -> 192.168.78.1:36647,192.168.78.129,80,192.168.78.1,36647,6,02.09.2020 2:20,0,1,1,0,6,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,20,0,0.00000,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,0,1
192.168.78.129:80 -> 192.168.78.1:36650,192.168.78.129,80,192.168.78.1,36650,6,02.09.2020 2:20,44,2,1,1,6,6,6,6,6.00000,0.00000,6,6,6.00000,0.00000,272727.27273,0.27273,45454.54545,44.00000,0.00000,44.00000,44.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,20,20,22727.27273,22727.27273,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,6.00000,1,1
192.168.78.129:80 -> 192.168.78.1:36656,192.168.78.129,80,192.168.78.1,36656,6,02.09.2020 2:21,0,1,1,0,6,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,20,0,0.00000,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,0,1
192.168.78.129:80 -> 192.168.78.1:36659,192.168.78.129,80,192.168.78.1,36659,6,02.09.2020 2:21,0,1,1,0,6,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,20,0,0.00000,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,0,1
