Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,External IP
5136,845,57952,1601,80,6,217,5008635,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1669545.0,2890978.144,5007759.0,126.0,5008635.0,2504317.5,3540400.922,5007759.0,876.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.598965586,0.199655195,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack - Brute Force,0.0
5138,845,57972,1601,80,6,217,5715405,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1905135.0,3299025.063,5714521.0,133.0,5715405.0,2857702.5,4040151.468,5714521.0,884.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.524897186,0.174965729,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack - Brute Force,0.0
5140,845,57992,1601,80,6,217,5423307,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1807769.0,3130350.165,5422386.0,127.0,5423307.0,2711653.5,3833554.665,5422386.0,921.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.5531680210000001,0.18438934,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack - Brute Force,0.0
5143,845,58030,1601,80,6,217,5903969,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1967989.667,3407597.245,5902744.0,128.0,5903969.0,2951984.5,4173004.104,5902744.0,1225.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.5081327489999999,0.169377583,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack - Brute Force,0.0
5146,845,58050,1601,80,6,217,5644919,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1881639.667,3258397.502,5644113.0,94.0,5644919.0,2822459.5,3990420.648,5644113.0,806.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.531451381,0.17715046,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack - Brute Force,0.0
5148,845,58088,1601,80,6,217,5072406,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1690802.0,2927845.707,5071587.0,137.0,5072406.0,2536203.0,3585574.439,5071587.0,819.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.591435307,0.197145102,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack - Brute Force,0.0
5150,845,58108,1601,80,6,217,5809009,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1936336.333,3353092.472,5808154.0,124.0,5809009.0,2904504.5,4106380.503,5808154.0,855.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.516439207,0.172146402,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack - Brute Force,0.0
5152,845,58128,1601,80,6,217,5555605,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1851868.333,3206763.628,5554720.0,98.0,5555605.0,2777802.5,3927154.39,5554720.0,885.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.539995194,0.179998398,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack - Brute Force,0.0
5156,845,58166,1601,80,6,217,5033027,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1677675.667,2905032.298,5032118.0,102.0,5033027.0,2516513.5,3557602.001,5032118.0,909.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.596062767,0.198687589,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack - Brute Force,0.0
5158,845,58186,1601,80,6,217,5774988,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1924996.0,3333418.4,5774096.0,98.0,5774988.0,2887494.0,4082271.698,5774096.0,892.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.519481599,0.173160533,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack - Brute Force,0.0
5160,845,58206,1601,80,6,217,5509263,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1836421.0,3179986.409,5508353.0,133.0,5509263.0,2754631.5,3894350.292,5508353.0,910.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.544537445,0.181512482,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack - Brute Force,0.0
5163,845,58244,1601,80,6,217,5004402,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1668134.0,2888524.695,5003515.0,120.0,5004402.0,2502201.0,3537392.183,5003515.0,887.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.599472225,0.199824075,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack - Brute Force,0.0
5165,845,58264,1601,80,6,217,5738027,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1912675.667,3312247.823000001,5737330.0,102.0,5738027.0,2869013.5,4056412.095,5737330.0,697.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.522827794,0.17427593100000002,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack - Brute Force,0.0
5167,845,58284,1601,80,6,217,5049269,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1683089.667,2914571.557,5048547.0,107.0,5049269.0,2524634.5,3569351.288,5048547.0,722.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.59414541,0.19804847,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack - Brute Force,0.0
5170,845,58322,1601,80,6,217,7533974,4,4,602.0,364.0,602.0,0.0,150.5,301.0,364.0,0.0,91.0,182.0,128,1,1076282.0,1970380.851,5002537.0,84.0,2531437.0,843812.3333,1456306.4740000004,2525408.0,657.0,7533885.0,2511295.0,2499243.211,5003123.0,4702.0,0,0,0,0,136,136,0.5309282989999999,0.5309282989999999,0.0,602.0,107.3333333,221.137966,48902.0,0,0,0,1,0,0,0,0,1.0,120.75,150.5,91.0,0,0,0,0,0,0,4,602,4,364,29200,236,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack - Brute Force,0.0
5172,845,58342,1601,80,6,217,32924811,203,104,43951.0,72198.0,602.0,0.0,216.5073892,228.6511756,1068.0,0.0,694.2115385,362.7002473,3527,9,107597.4216,271634.0213,1276162.0,4.0,32900000.0,162982.1337,320844.0127,1276162.0,699.0,32900000.0,319657.165,417787.2712,1276882.0,4.0,0,0,0,0,6504,3336,6.1655631070000005,3.158712134,0.0,1068.0,377.10714289999993,360.7196005,130118.6302,0,0,0,1,0,0,0,0,0.0,378.3355049,216.5073892,694.2115385,0,0,0,0,0,0,203,43951,104,72198,29200,1174,101,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack - Brute Force,0.0
5175,845,58362,1601,80,6,217,5425231,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1808410.333,3131488.7,5424342.0,105.0,5425231.0,2712615.5,3834960.394,5424342.0,889.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.552971846,0.184323949,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack - Brute Force,0.0
5125,845,57816,1601,80,6,217,51,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,39215,51.0,0.0,51.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,19607.84314,19607.84314,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,1444,1176,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack - Brute Force,0.0
5177,845,58400,1601,80,6,217,5918917,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1972972.333,3416513.248,5918022.0,100.0,5918917.0,2959458.5,4184040.627,5918022.0,895.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.506849479,0.16894982600000005,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack - Brute Force,0.0
5179,845,58420,1601,80,6,217,5662817,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1887605.667,3268667.699,5661938.0,121.0,5662817.0,2831408.5,4002973.208,5661938.0,879.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.529771667,0.176590556,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack - Brute Force,0.0
5180,845,58440,1601,80,6,217,5414632,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1804877.333,3125418.724,5413800.0,115.0,5414632.0,2707316.0,3827546.379,5413800.0,832.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.554054274,0.184684758,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack - Brute Force,0.0
13781,1263,60673,1590,53,17,217,49694,1,1,46.0,62.0,46.0,46.0,46.0,0.0,62.0,62.0,62.0,0.0,2173,40,49694.0,0.0,49694.0,49694.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,44,20.1231537,20.1231537,46.0,62.0,51.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1.0,77.0,46.0,62.0,0,0,0,0,0,0,1,46,1,62,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
5170,845,58322,1601,80,6,217,79,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25316,79.0,0.0,79.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,12658.22785,12658.22785,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,237,236,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack - Brute Force,0.0
5183,845,58478,1601,80,6,217,5880690,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1960230.0,3394497.434,5879858.0,127.0,5880690.0,2940345.0,4157099.151,5879858.0,832.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.510144218,0.170048073,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack - Brute Force,0.0
5186,845,58498,1601,80,6,217,5625585,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1875195.0,3247166.596000001,5624700.0,134.0,5625585.0,2812792.5,3976637.723,5624700.0,885.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.533277872,0.177759291,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack - Brute Force,0.0
5188,845,58536,1601,80,6,217,5074022,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1691340.667,2928612.436,5073011.0,164.0,5074022.0,2537011.0,3586445.594,5073011.0,1011.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.591246944,0.197082315,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack - Brute Force,0.0
5190,845,58560,1601,80,6,217,5796999,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1932333.0,3346135.98,5796118.0,126.0,5796999.0,2898499.5,4097851.381,5796118.0,881.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.517509146,0.172503049,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack - Brute Force,0.0
5192,845,58580,1601,80,6,217,5534746,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1844915.333,3194888.675,5534055.0,150.0,5534746.0,2767373.0,3912679.207,5534055.0,691.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.542030294,0.180676765,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack - Brute Force,0.0
5195,845,58618,1601,80,6,217,5022341,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1674113.667,2898994.356,5021584.0,152.0,5022341.0,2511170.5,3550260.819,5021584.0,757.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.597331006,0.199110335,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack - Brute Force,0.0
5197,845,58638,1601,80,6,217,5647038,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1882346.0,3259715.3,5646341.0,93.0,5647038.0,2823519.0,3992073.157,5646341.0,697.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.531251959,0.17708398600000005,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack - Brute Force,0.0
5200,845,58676,1601,80,6,217,5122555,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1707518.333,2956872.855,5121821.0,136.0,5122555.0,2561277.5,3621155.345,5121821.0,734.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.585645249,0.195215083,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack - Brute Force,0.0
5202,845,58696,1601,80,6,217,5875492,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1958497.333,3391480.7810000004,5874642.0,110.0,5875492.0,2937746.0,4153398.154,5874642.0,850.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.510595538,0.170198513,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack - Brute Force,0.0
5204,845,58716,1601,80,6,217,5628080,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1876026.667,3248768.16,5627381.0,117.0,5628080.0,2814040.0,3978664.998,5627381.0,699.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.533041464,0.177680488,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack - Brute Force,0.0
5207,845,58754,1601,80,6,217,5098115,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1699371.667,2942815.243,5097442.0,87.0,5098115.0,2549057.5,3603959.922,5097442.0,673.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.588452791,0.19615093,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack - Brute Force,0.0
5210,845,58774,1601,80,6,218,5838855,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1946285.0,3370440.108,5838134.0,147.0,5838855.0,2919427.5,4127674.317,5838134.0,721.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.513799366,0.171266455,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack - Brute Force,0.0
5211,845,58794,1601,80,6,218,9812565,4,4,383.0,370.0,383.0,0.0,95.75,191.5,370.0,0.0,92.5,185.0,76,0,1401795.0,2393671.432,5004306.0,127.0,4808259.0,1602753.0,2773414.384,4805216.0,893.0,9812438.0,3270812.667,2833307.616000001,5005118.0,1209.0,0,0,0,0,136,136,0.407640612,0.407640612,0.0,383.0,83.66666667,166.05270249999995,27573.5,0,0,0,1,0,0,0,0,1.0,94.125,95.75,92.5,0,0,0,0,0,0,4,383,4,370,29200,235,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack - Brute Force,0.0
5214,845,58832,1601,80,6,218,33953460,203,104,43906.0,72180.0,602.0,0.0,216.2857143,228.4931854,1068.0,0.0,694.0384615,362.5407891,3418,9,110959.0196,291000.6208,2284429.0,45.0,34000000.0,168075.3861,344828.7436,2284429.0,657.0,34000000.0,329644.0097,450124.7481,2285004.0,46.0,0,0,0,0,6504,3336,5.9787721189999985,3.063016258,0.0,1068.0,376.9025974,360.6136512,130042.2055,0,0,0,1,0,0,0,0,0.0,378.1302932,216.2857143,694.0384615,0,0,0,0,0,0,203,43906,104,72180,29200,1176,101,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack - Brute Force,0.0
5216,845,58852,1601,80,6,218,5789311,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1929770.333,3341686.056000001,5788417.0,99.0,5789311.0,2894655.5,4092396.76,5788417.0,894.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.51819638,0.172732127,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack - Brute Force,0.0
5172,845,58342,1601,80,6,218,77,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25974,77.0,0.0,77.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,12987.01299,12987.01299,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,1444,1174,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack - Brute Force,0.0
5218,845,58872,1601,80,6,218,5530954,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1843651.333,3192684.645,5530246.0,103.0,5530954.0,2765477.0,3909973.817,5530246.0,708.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.542401908,0.180800636,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack - Brute Force,0.0
5221,845,58910,1601,80,6,218,5025174,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1675058.0,2900686.28,5024482.0,130.0,5025174.0,2512587.0,3552355.9760000007,5024482.0,692.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.596994253,0.198998084,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack - Brute Force,0.0
5223,845,58930,1601,80,6,218,5756138,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1918712.667,3322666.972,5755398.0,150.0,5756138.0,2878069.0,4069157.695,5755398.0,740.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.521182779,0.173727593,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack - Brute Force,0.0
5225,845,58950,1601,80,6,218,5492638,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1830879.333,3170569.819,5491938.0,115.0,5492638.0,2746319.0,3882891.627,5491938.0,700.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.54618564,0.18206188,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack - Brute Force,0.0
5211,845,58794,1601,80,6,218,40,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50000,40.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,25000.0,25000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,237,235,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack - Brute Force,0.0
