Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
77095,1268,53854.0,1599,53.0,17.0,231,23810.0,2.0,2.0,56.0,158.0,28.0,28.0,28.0,0.0,79.0,79.0,79.0,0.0,8987.820244,167.99664009999998,7936.666667,13741.51376,23804.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,40.0,40.0,83.99832003,83.99832003,28.0,79.0,48.4,27.93385043,780.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.5,28.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,56.0,2.0,158.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
78709,1268,59201.0,1599,53.0,17.0,231,23968.0,2.0,2.0,84.0,278.0,42.0,42.0,42.0,0.0,139.0,139.0,139.0,0.0,15103.4713,166.8891856,7989.333333,13792.915480000001,23916.0,4.0,4.0,4.0,0.0,4.0,4.0,48.0,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,40.0,40.0,83.44459279,83.44459279,42.0,139.0,80.8,53.12908808,2822.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,101.0,42.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,84.0,2.0,278.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
76146,1268,50702.0,1599,53.0,17.0,231,145.0,2.0,2.0,56.0,88.0,28.0,28.0,28.0,0.0,44.0,44.0,44.0,0.0,993103.4483,27586.2069,48.33333333,77.6552209,138.0,3.0,3.0,3.0,0.0,3.0,3.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,64.0,64.0,13793.10345,13793.10345,28.0,44.0,34.4,8.76356092,76.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,43.0,28.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,56.0,2.0,88.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
3964,845,42850.0,1601,80.0,6.0,231,5836973.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.685286706,1945657.667,3369219.309,5836097.0,122.0,5836973.0,2918486.5,4126124.3389999997,5836097.0,876.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.513965029,0.171321676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
58876,1261,20324.0,1599,53.0,17.0,231,225.0,2.0,2.0,46.0,46.0,23.0,23.0,23.0,0.0,23.0,23.0,23.0,0.0,408888.8889,17777.77778,75.0,46.7653718,129.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,64.0,64.0,8888.888889,8888.888889,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.75,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,46.0,2.0,46.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
61369,1261,45258.0,1599,53.0,17.0,231,222.0,2.0,2.0,46.0,46.0,23.0,23.0,23.0,0.0,23.0,23.0,23.0,0.0,414414.4144,18018.01802,74.0,44.17012565,125.0,48.0,48.0,48.0,0.0,48.0,48.0,49.0,49.0,0.0,49.0,49.0,0.0,0.0,0.0,0.0,64.0,64.0,9009.009009000001,9009.009009000001,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.75,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,46.0,2.0,46.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
12108,1268,1840.0,1381,80.0,6.0,231,143.0,2.0,0.0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,83916.08392,13986.013990000001,143.0,0.0,143.0,143.0,143.0,143.0,0.0,143.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,13986.013990000001,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,256.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
3965,845,42888.0,1601,80.0,6.0,231,5311232.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7531209329999999,1770410.667,3065671.3439999996,5310343.0,138.0,5311232.0,2655616.0,3754350.9280000003,5310343.0,889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.5648407,0.18828023300000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
3966,845,42908.0,1601,80.0,6.0,231,5060309.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7904655620000001,1686769.667,2920972.348,5059618.0,129.0,5060309.0,2530154.5,3577201.587,5059618.0,691.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.592849172,0.197616391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
3967,845,42928.0,1601,80.0,6.0,231,5814901.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.687887894,1938300.333,3356478.6289999997,5814028.0,154.0,5814901.0,2907450.5,4110521.3210000005,5814028.0,873.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.51591592,0.171971973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
14165,1263,61057.0,1590,53.0,17.0,231,48417.0,1.0,1.0,74.0,202.0,74.0,74.0,74.0,0.0,202.0,202.0,202.0,0.0,5700.477105,41.30780511,48417.0,0.0,48417.0,48417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.65390255,20.65390255,74.0,202.0,116.66666670000001,73.90083446,5461.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,175.0,74.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,74.0,1.0,202.0,-1.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
3968,845,42966.0,1601,80.0,6.0,231,5281282.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7573918609999999,1760427.333,3048375.374,5280388.0,136.0,5281282.0,2640641.0,3733166.0089999996,5280388.0,894.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.568043895,0.189347965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
3969,845,42986.0,1601,80.0,6.0,231,5018204.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.797097926,1672734.667,2896648.295,5017496.0,110.0,5018204.0,2509102.0,3547404.815,5017496.0,708.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.597823444,0.199274481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
17813,1256,123.0,5091,123.0,17.0,231,94214.0,1.0,1.0,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,1018.9568429999999,21.22826756,94214.0,0.0,94214.0,94214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,32.0,10.61413378,10.61413378,48.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,72.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,48.0,1.0,48.0,-1.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
3970,845,43006.0,1601,80.0,6.0,231,5761496.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.694264129,1920498.667,3325623.5939999996,5760598.0,96.0,5761496.0,2880748.0,4072722.9280000003,5760598.0,898.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.520698096,0.17356603199999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
3971,845,43044.0,1601,80.0,6.0,231,8797556.0,4.0,4.0,602.0,364.0,602.0,0.0,150.5,301.0,364.0,0.0,91.0,182.0,109.8032226,0.909343459,1256793.7140000002,2173321.8,5004537.0,99.0,3793019.0,1264339.6670000001,2185821.194,3788308.0,878.0,8797454.0,2932484.667,2608716.64,5005126.0,3145.0,0.0,0.0,0.0,0.0,136.0,136.0,0.45467172899999997,0.45467172899999997,0.0,602.0,107.33333329999999,221.137966,48902.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,120.75,150.5,91.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,602.0,4.0,364.0,29200.0,236.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
3972,845,43064.0,1601,80.0,6.0,231,34140867.0,203.0,104.0,43951.0,72203.0,602.0,0.0,216.5073892,228.65117560000002,1068.0,0.0,694.2596154,362.7467756,3402.19831,8.99215594,111571.4608,297800.469,2534513.0,31.0,34100000.0,169000.099,353372.8428,2534513.0,878.0,34100000.0,331463.3786,461928.8412,2535283.0,93.0,0.0,0.0,0.0,0.0,6504.0,3336.0,5.945953276,3.046202664,0.0,1068.0,377.12337660000003,360.74961460000003,130140.2844,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,378.3517915,216.5073892,694.2596154,0.0,0.0,0.0,0.0,0.0,0.0,203.0,43951.0,104.0,72203.0,29200.0,1174.0,101.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
3973,845,43084.0,1601,80.0,6.0,231,5710955.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70040825,1903651.667,3296622.99,5710264.0,125.0,5710955.0,2855477.5,4037277.7860000003,5710264.0,691.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.525306188,0.175102063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
3954,845,42596.0,1601,80.0,6.0,231,80.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,80.0,0.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,12500.0,12500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1444.0,1176.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
27741,1450,443.0,1595,46481.0,6.0,231,4.0,2.0,0.0,31.0,0.0,31.0,0.0,15.5,21.92031022,0.0,0.0,0.0,0.0,7750000.0,500000.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,64.0,0.0,500000.0,0.0,0.0,31.0,20.66666667,17.89785834,320.3333333,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31.0,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,31.0,0.0,0.0,132.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
3974,845,43122.0,1601,80.0,6.0,231,5135657.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.778868215,1711885.667,2964305.6689999998,5134771.0,132.0,5135657.0,2567828.5,3630204.897,5134771.0,886.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.584151161,0.19471705399999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
3975,845,43142.0,1601,80.0,6.0,231,5794258.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.690338608,1931419.333,3344716.264,5793565.0,182.0,5794258.0,2897129.0,4096179.0739999996,5793565.0,693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.517753956,0.172584652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
81597,1264,50206.0,2299,80.0,6.0,231,115954155.0,16.0,14.0,531.0,919.0,447.0,0.0,33.1875,110.36014909999999,913.0,0.0,65.64285714,243.8914031,12.50494215,0.25872294100000004,3998419.1380000003,4886684.756,10000000.0,77.0,116000000.0,7730277.0,4132625.173,10000000.0,77.0,110000000.0,8478719.154,3758271.014,10000000.0,5286.0,0.0,0.0,0.0,0.0,332.0,424.0,0.137985569,0.120737372,0.0,913.0,46.77419355,179.45244680000002,32203.18065,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,48.33333333,33.1875,65.64285714,0.0,0.0,0.0,0.0,0.0,0.0,16.0,531.0,14.0,919.0,8192.0,946.0,15.0,20.0,22199.54545,23572.965940000002,93274.0,14933.0,9998114.0,19465.96576,10000000.0,9943196.0,BENIGN
68174,1264,61314.0,1599,53.0,17.0,231,60170.0,4.0,2.0,152.0,188.0,38.0,38.0,38.0,0.0,94.0,94.0,94.0,0.0,5650.656473,99.71746718,12034.0,16489.34597,31602.0,3.0,31609.0,10536.33333,18243.40249,31602.0,3.0,48.0,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,104.0,40.0,66.47831145,33.23915573,38.0,94.0,54.0,27.32520204,746.6666667000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,38.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,152.0,2.0,188.0,-1.0,-1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
3976,845,43180.0,1601,80.0,6.0,231,5277524.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7579311809999999,1759174.667,3046387.548,5276840.0,129.0,5277524.0,2638762.0,3730805.686,5276840.0,684.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.568448386,0.189482795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
3971,845,43044.0,1601,80.0,6.0,231,20.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,20.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,50000.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,237.0,236.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
3977,845,43200.0,1601,80.0,6.0,231,5032518.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.794830739,1677506.0,2904942.795,5031845.0,120.0,5032518.0,2516259.0,3557575.8389999997,5031845.0,673.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.596123054,0.198707685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
67000,1264,57139.0,1599,53.0,17.0,231,76487.0,4.0,2.0,108.0,110.0,27.0,27.0,27.0,0.0,55.0,55.0,55.0,0.0,2850.157543,78.44470302,15297.4,21552.976619999998,45443.0,3.0,31040.0,10346.66667,17915.7562,31034.0,3.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,80.0,64.0,52.29646868,26.14823434,27.0,55.0,35.0,13.66260102,186.66666669999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.83333333,27.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,108.0,2.0,110.0,-1.0,-1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
3978,845,43220.0,1601,80.0,6.0,231,5750116.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69563814,1916705.333,3319118.296,5749293.0,102.0,5750116.0,2875058.0,4064782.1180000002,5749293.0,823.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.521728605,0.173909535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
67257,1264,58026.0,1599,53.0,17.0,231,24174.0,2.0,2.0,78.0,280.0,39.0,39.0,39.0,0.0,140.0,140.0,140.0,0.0,14809.29925,165.46703069999998,8058.0,13950.803240000001,24167.0,3.0,3.0,3.0,0.0,3.0,3.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,40.0,40.0,82.73351535,82.73351535,39.0,140.0,79.4,55.31997831,3060.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,99.25,39.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,78.0,2.0,280.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
3979,845,43258.0,1601,80.0,6.0,231,5234988.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7640896220000001,1744996.0,3021656.1810000003,5234104.0,124.0,5234988.0,2617494.0,3700445.349,5234104.0,884.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.573067216,0.191022405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
3980,845,43278.0,1601,80.0,6.0,231,5989207.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66786805,1996402.333,3457225.098,5988462.0,69.0,5989207.0,2994603.5,4233955.295,5988462.0,745.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.500901037,0.166967012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
3981,845,43298.0,1601,80.0,6.0,231,5738602.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6970338770000001,1912867.333,3312416.1289999997,5737716.0,99.0,5738602.0,2869301.0,4056551.396,5737716.0,886.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.522775408,0.17425846899999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
3982,845,43336.0,1601,80.0,6.0,231,5216605.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.766782227,1738868.333,3011042.748,5215721.0,154.0,5216605.0,2608302.5,3687446.605,5215721.0,884.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.57508667,0.191695557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
3983,845,43356.0,1601,80.0,6.0,231,5959130.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.671238922,1986376.667,3439906.027,5958438.0,127.0,5959130.0,2979565.0,4212762.597,5958438.0,692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.503429192,0.16780973100000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
3984,845,43376.0,1601,80.0,6.0,231,5698608.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.701925804,1899536.0,3289339.4439999997,5697738.0,44.0,5698608.0,2849304.0,4028293.994,5697738.0,870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.5264443529999999,0.175481451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
